A1,A2,A3,A4,stop_id,stop_name,stop_lat,stop_lon,verification_status,stop_remarks,stop_code,old_stop_id,stop_id_stepp,public_visible,location_type,zone_shift,stop_url,parent_station,wheelchair_boarding,entrance_restriction,exit_restriction,slot,signalling,shelter,bench,network_map,schedule,real_time_information,tariff,preservation_state,equipment,observations,region,municipality,municipality_fare_1,municipality_fare_2,zone_id,stop_timezone,level_id,platform_code
0,0,1,0,000001,Depot Laranjeiro,38.650848830,-9.151786247,,,,,,0,9,,,,,,,,,,,,,,,,,0,0,,,,,,,
0,0,1,0,000002,Depot Caramujo,38.673724760,-9.153756356,,,,,,0,9,,,,,,,,,,,,,,,,,0,0,,,,,,,
0,0,1,0,000003,Depot Sesimbra,38.486032240,-9.102628094,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,1511,,,,,,
0,0,1,0,000004,Depot Quinta do Conde,38.552810200,-9.038665363,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,1511,,,,,,
0,0,1,0,000009,Depot Broega,38.674483529,-8.978212457,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,1504,,,,,,
0,0,1,0,000010,DouroGás,38.579069311,-9.002964850,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,1508,,,,,,
1,0,0,0,000100,QUELUZ BXO (PARQUE),38.740950000,-9.270100000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000101,ADROANA (PARQUE),38.740857000,-9.387980000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000102,TALAÍDE (PARQUE),38.740530000,-9.313590000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000103,BELEM PARQUE,38.695750000,-9.204680000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000104,CASAL CAMBRA PARQUE LIDL/ALDI,38.796513230,-9.229278750,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000106,CORTESIA (Parque Catribana),38.901365538,-9.416027916,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000107,GALEGA PARQUE,38.770220000,-9.224285000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000108,MIRA SINTRA MERCADO (PARQUE),38.787959690,-9.303894520,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000109,MONTELAVAR (PARQUE),38.863930000,-9.330330000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000110,REBOLEIRA PARQUE,38.755844368,-9.229050355,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000111,RESTELO PARQUE,38.709846469,-9.209937402,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000112,URBANIZACAO SÃO MARCOS,38.750755473,-9.301204872,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000113,VILA CHA PARQUE (Amadora Norte),38.768580643,-9.239952778,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000114,CARCAVELOS (PARQUE),38.685960000,-9.325840000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000115,TABAQUEIRA (PARQUE),38.753820000,-9.343750000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000116,ABÓBODA (PARQUE RECHEIO),38.720918000,-9.335260000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000118,Casal Flosa,38.748299872,-9.354084817,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000119,R. Garcia de Orta 11,38.747691188,-9.210669895,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000120,Grajal,38.781674896,-9.294142970,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000121,Caneças (Bº Maria Teresa),38.816092549,-9.236396606,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000141,Brandoa (Escola),38.764387877,-9.215449710,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000142,Carcavelos (SBE),38.681282139,-9.325723466,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000143,Algés Junça (Centro Comercial),38.705357038,-9.237833656,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000144,Cruz Quebrada (Piscinas),38.704234909,-9.257610910,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000145,Carnaxide (Urbanização Norte),38.733089030,-9.233144651,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000146,MTE ABRAÃO (ESTAÇÃO),38.755645300,-9.265690400,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000147,Almargem Bispo (Centro saúde),38.851809060,-9.264243083,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000148,Oeiras Golf Residence (Rotunda),38.740110583,-9.289058658,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000149,Oeiras (Aerlis),38.703085999,-9.300991458,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000150,Oeiras (Piscina Oceânica),38.677648749,-9.318619163,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000151,Leião,38.730261984,-9.300254171,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000152,COLARES( LG DO INFANTE DOM HENRIQUE),38.803188300,-9.449756500,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000153,Queijas (PSP),38.720562451,-9.263818205,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000154,Carnaxide (Centro Cívico),38.725797557,-9.240720765,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000155,Casal Mira (Centro Comercial),38.776770043,-9.217969635,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000156,Casal Mira (Centro Comercial),38.776765033,-9.217628525,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000157,Massamá - Barcarena (Estação Sul),38.751249434,-9.283602821,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000158,Ericeira (Terminal Rodoviário),38.967269483,-9.406083061,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000159,Barcarena (Fábrica Pólvora Acesso Sul),38.739711195,-9.284860765,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000160,Porto Salvo (Sociedade Musical),38.717462214,-9.301660855,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000161,Escola Ferreira Castro,38.796676474,-9.351729762,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000162,Av Pedro Álvares Cabral (Fte Escola),38.767727765,-9.239382352,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000163,Cruz Quebrada (Piscinas),38.703703300,-9.256755200,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000164,Cruz Quebrada (Estação),38.699981721,-9.252690878,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000165,Linda-a-velha (Alto Stª Catarina),38.705450797,-9.240249078,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000166,Linda-a-velha (Esc Secundária),38.711951828,-9.235602381,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000167,Algés (Estação),38.699328997,-9.227675534,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000168,Algés (Estação),38.699268698,-9.227630367,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000169,Algés (Estação),38.699183821,-9.227618444,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000170,Algés (Estação),38.699111863,-9.227602110,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000171,Algés (Estação),38.698862189,-9.227513743,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000172,Algés (Estação),38.698745818,-9.227461084,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000173,Algés (Estação),38.698598583,-9.227519990,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000174,Hospital S Francisco Xavier,38.709782961,-9.215035719,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000175,Hospital S Francisco Xavier,38.709661499,-9.215418676,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000176,Linda-a-velha,38.713902496,-9.233673265,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000177,Queijas (PSP),38.721027614,-9.263702937,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000178,Queijas (PSP),38.722082073,-9.263510657,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000179,Carnaxide (Escola Secundária),38.722488565,-9.244695933,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000180,Carnaxide (Av Portugal),38.726485771,-9.244180317,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000181,Carnaxide (Av Portugal),38.726668382,-9.244416658,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000182,Alfragide (Centro Comercial),38.728330569,-9.218162984,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000183,Amadora (Cemitério),38.742753287,-9.237813165,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000184,Amadora (Hospital),38.745596098,-9.246084116,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000185,Amadora (Hospital),38.746008900,-9.246193600,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000186,Alfragide (Força Aérea),38.740220890,-9.218491726,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000187,Bº Zambujal Saída),38.738690201,-9.210559974,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000188,Bº Zambujal (Entrada),38.736240793,-9.208573832,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000189,Alfragide (Zona Industrial),38.729003761,-9.215151183,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000190,Alfragide (Hosp Veterinário),38.734400816,-9.220534100,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000191,Belém (Estação),38.697134220,-9.199584404,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000192,Belém (Estação),38.696944871,-9.199543421,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000193,Marquês Pombal (Metro),38.725675600,-9.152284600,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000194,Atalaia (Escola Secundária),38.745025843,-9.226627633,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000195,Queluz (Cemitério),38.741522915,-9.255755728,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000196,Queluz Baixo (Centro Comercial),38.744291403,-9.266832026,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000197,Queluz Baixo (Centro Comercial),38.744608581,-9.266562742,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000198,Queluz Baixo (Centro Comercial),38.744633166,-9.266240950,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000199,Queluz (Palácio),38.750263500,-9.257521000,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000200,Queluz (4 Caminhos),38.756395970,-9.253887166,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000201,REBOLEIRA (ESTAÇÃO),38.749650849,-9.220533412,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000202,Reboleira (Metro),38.751942343,-9.224240596,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000203,Damaia (Estação Norte),38.747823294,-9.214316254,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000205,Benfica (R Pereira Bernardes),38.751283962,-9.197824596,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000206,Colégio Militar (Metro),38.753054890,-9.189777653,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000207,Colégio Militar (Metro),38.753029774,-9.190214328,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000208,Colégio Militar (Metro),38.752934966,-9.190038543,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000209,Colégio Militar (Metro),38.752772818,-9.189737904,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000210,Colégio Militar (Metro),38.752690414,-9.189585120,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000211,Colégio Militar (Metro),38.752447571,-9.189681053,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000212,Colégio Militar (Metro),38.752944942,-9.190576771,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000213,ESTAÇÃO PONTINHA,38.760640993,-9.195092538,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000214,Pontinha (Metro),38.761630865,-9.196637318,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000215,Pontinha (Metro),38.762097745,-9.197321767,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000216,Pontinha (Metro),38.762590357,-9.197239883,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000217,Pontinha (Metro),38.761638892,-9.197432200,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000218,Pontinha (Metro),38.761228572,-9.197304909,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000219,Brandoa (Alto),38.768059914,-9.223741759,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000220,Brandoa (Alto),38.768434300,-9.223880300,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000221,Casal São Brás,38.766148469,-9.229382569,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000222,Amadora (Estação Norte),38.761175041,-9.237917515,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000223,Amadora (Estação Norte),38.760761168,-9.237164684,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000224,Amadora (Estação Norte),38.760485426,-9.236665214,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000225,Amadora Este (Metro),38.758120124,-9.218843936,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000226,Amadora Este (Metro),38.758481752,-9.219002322,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000227,Amadora Este (Metro),38.758811833,-9.218566147,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000228,Amadora Este (Metro),38.758959884,-9.218017606,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000229,Brandoa (Largo),38.766008358,-9.212864845,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000230,Amadora (Estação Sul),38.757986922,-9.234406397,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000231,Amadora (Estação Sul),38.758048828,-9.234800880,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000232,Amadora (Bº Janeiro),38.757641340,-9.247462806,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000233,Queluz - Belas (Estação),38.759254200,-9.257444001,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000234,Monte Abraão (Pavilhão Desportivo),38.761777113,-9.259065135,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000235,Serra Silveira,38.780256102,-9.254962498,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000236,Belas (Samaritana),38.777332000,-9.260595600,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000237,AV. JOÃO BELAS| 37C,38.780851601,-9.260934849,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000238,Moinhos Funcheira (Rotunda),38.778484554,-9.230454795,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000239,Presa,38.784406575,-9.220782823,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000240,Casal Mira (Escola Primária),38.777932800,-9.224767300,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000241,Casal Mira,38.782128887,-9.226397396,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000242,Monte Abraão (Estação),38.755722666,-9.266251451,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000243,Monte Abraão (Estação),38.755814917,-9.265873408,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000244,Monte Abraão (Estação),38.755625079,-9.266195403,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000245,Monte Abraão (Estação),38.755683717,-9.265947607,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000246,Reboleira (Estação),38.750425525,-9.222139040,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000247,AV. DR. BRANDÃO VASCONCELOS N.º 135,38.794201154,-9.465672431,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000248,Praia Grande,38.815926653,-9.475864151,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000249,Almoçageme (Mercado),38.798435401,-9.465590573,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000250,Praia Maçãs (Mercado),38.824188300,-9.467013300,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000251,Fontanelas,38.850094767,-9.440094109,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000252,Fontanelas (Largo),38.847080100,-9.436379200,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000253,Terrugem (Escola Secundária),38.852765727,-9.383710462,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000254,Magoito (Praia),38.865208158,-9.448965269,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000255,Catribana (Largo),38.893460362,-9.417698691,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000256,AV. MIGUEL BOMBARDA - SINTRA ESTAÇÃO,38.799176748,-9.385853182,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000257,Sintra (Estação),38.800142423,-9.384677165,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000258,São Pedro Sintra (Chão Meninos),38.791574237,-9.373893603,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000259,Linhó,38.772660367,-9.380317089,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000260,Bº Cruz Vermelha,38.745257980,-9.391732170,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000261,Alcoitão (Rotunda),38.737727772,-9.395356504,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000262,Alcoitão (Rotunda),38.737629575,-9.395011043,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000263,Alcabideche (GNR),38.729900166,-9.411013139,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000264,Cascais (Terminal),38.701549306,-9.420050180,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000266,Estoril (Estação),38.703518946,-9.398787026,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000267,Parede Terminal Rodoviário,38.692070496,-9.359251934,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000268,Carcavelos (Estação),38.687398160,-9.336424655,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000269,Carcavelos (Praia),38.680154898,-9.330487918,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000270,Oeiras (Medrosa),38.682830407,-9.323210041,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000271,Conceição Abóboda (Rotunda),38.730709976,-9.323355369,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000272,Abóboda,38.725155796,-9.333882743,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000273,Alto do Forte (Centro Comercial),38.775652962,-9.342152412,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000274,Alto do Forte (Centro Comercial),38.780513723,-9.349348865,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000275,Portela Sintra (Estação Sul),38.802070830,-9.376695435,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000276,Rio De Mouro (Estação Sul),38.783297178,-9.322039884,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000277,Mem Martins (Escola Secundária),38.783489590,-9.337152102,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000278,Mem Martins (Estação),38.797502682,-9.341227185,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000279,Mercês (Estação Norte),38.793183000,-9.329932601,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000280,Algueirão (Estação),38.797547458,-9.342832833,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000281,Portela Sintra (Estação Norte),38.802470634,-9.376929847,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000282,Portela Sintra (Estação Norte),38.802601583,-9.376212608,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000283,Casais Cabrela (Largo),38.859791939,-9.355203683,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000284,Carvalhal (Largo),38.903532720,-9.359913686,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000285,Rebanque,38.879076560,-9.323791593,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000286,Montelavar (Largo),38.861370902,-9.332160331,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000287,Negrais (Soc Recreativa),38.878764133,-9.277584476,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000288,Coutinho Afonso (Largo),38.825455143,-9.323721911,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000289,Fonte da Aranha,38.827246586,-9.277799427,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000290,Almargem Bispo (Cemitério),38.849604677,-9.273362705,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000291,Vale Lobos (Largo),38.818304314,-9.285397226,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000292,Vale Lobos (Largo),38.818544782,-9.285126699,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000293,Carregueira (Estabelecimento Prisional),38.804869826,-9.287164195,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000294,Venda Seca,38.785498644,-9.289951717,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000295,Rio de Mouro (Estação Norte),38.785077529,-9.322383678,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000296,Bairro Fitares,38.786523538,-9.316918628,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000297,Bº Joaquim Fontes (Centro Comercial),38.770057069,-9.310340961,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000298,Cacém (Estação),38.766777659,-9.298273847,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000299,Cacém (Estação),38.767497426,-9.298582649,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
1,0,0,0,000300,Mira Sintra (Mercado),38.788093940,-9.304334306,,,,,,0,9,,,,,,,,,,,,,,,,,,PT170,999,,,,,,
